stock_code,name_vn,name_en,name_short,post_to,C
FLC,Công ty Cổ phần Tập đoàn FLC,FLC Group Joint Stock Company,FLC,UPCOM,3
FMC,Công ty Cổ phần Thực phẩm Sao Ta,Sao Ta Foods Joint Stock Company,FMC,HOSE,1
FOC,Công ty cổ phần Dịch vụ Trực tuyến FPT,Cong ty co phan Dich vu Truc tuyen FPT,FOC,UPCOM,3
FOX,CTCP Viễn thông FPT,FPT Telecom Joint Stock Company,FOX,UPCOM,3
FPT,Công ty Cổ phần FPT,FPT Corporation,FPT,HOSE,1
FRC,Công ty cổ phần Lâm đặc sản Xuất khẩu Quảng Nam,Forest Products Export Joint – Stock Company Of Quang Nam,FRC,UPCOM,3
FRM,CTCP Lâm nghiệp Sài Gòn,Saigon Forestry Import Export Joint Stock Company,FRM,UPCOM,3
FRT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,FPT Digital Retail Joint Stock Company,FRT,HOSE,1
FSO,Công ty Cổ phần Cơ khí đóng tàu thủy sản Việt Nam,Vietnam Fishery Mechanical Shipbuilding Joint Stock Company,FSO,UPCOM,3
FT1,CTCP Phụ tùng máy số 1,Machinery Spare Parts N01 Joint Stock Company,FT1,UPCOM,3
FTI,CTCP Công nghiệp - Thương mại Hữu Nghị,Friendship Trading – Industrial Joint Stock Company,FTI,UPCOM,3
FTM,Công ty Cổ phần Đầu tư và Phát triển Đức Quân,Duc Quan Investment and Development Joint Stock Company,FTM,UPCOM,3
FTS,Công ty Cổ phần Chứng khoán FPT,FPT Securities Joint Stock Company,FTS,HOSE,1
FUCTVGF3,QUY DAU TU TANG TRUONG TH,FUCTVGF3,FUCTVGF3,HOSE,1
FUCTVGF4,QUY DAU TU TANG TRUONG TH,FUCTVGF4,FUCTVGF4,HOSE,1
FUCVREIT,QUY DT BDS TECHCOM VN,FUCVREIT,FUCVREIT,HOSE,1
FUEBFVND,QUY ETF BVFVN DIAMOND,FUEBFVND,FUEBFVND,HOSE,1
FUEDCMID,QUY ETF DCVFMVNMIDCAP,FUEDCMID,FUEDCMID,HOSE,1
FUEFCV50,QUY ETF FPT CAPITAL VNX50,FUEFCV50,FUEFCV50,HOSE,1
FUEIP100,QUY ETF IPAAM VN100,FUEIP100,FUEIP100,HOSE,1
FUEKIV30,QUY ETF KIM GROWTH VN30,FUEKIV30,FUEKIV30,HOSE,1
FUEKIVFS,QUY ETF KIM GROWTH VNFINS,FUEKIVFS,FUEKIVFS,HOSE,1
FUEMAV30,QUY ETF MAFM VN30,FUEMAV30,FUEMAV30,HOSE,1
FUEMAVND,QUY ETF MAFM VNDIAMOND,FUEMAVND,FUEMAVND,HOSE,1
FUESSV30,QUY ETF SSIAM VN30,FUESSV30,FUESSV30,HOSE,1
FUESSV50,QUY ETF SSIAM VNX50,FUESSV50,FUESSV50,HOSE,1
FUESSVFL,QUY ETF SSIAM VNFIN LEAD,FUESSVFL,FUESSVFL,HOSE,1
FUEVFVND,QUY ETF VFMVN DIAMOND,FUEVFVND,FUEVFVND,HOSE,1
FUEVN100,QUY ETF VINACAPITAL VN100,FUEVN100,FUEVN100,HOSE,1
G20,Công ty cổ phần Đầu tư Dệt may Vĩnh Phúc,Vinh Phuc Textile Investment Joint Stock Company,G20,UPCOM,3
G36,Tổng Công ty 36 - CTCP,36 Corporation,G36,UPCOM,3
GAB,Công ty cổ phần Đầu tư khai khoáng & Quản lý tài sản FLC,Global Asset Business Joint Stock Company,GAB,UPCOM,3
GAS,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,PetroVietnam Gas Joint Stock Corporation,GAS,HOSE,1
GCB,CTCP Petec Bình Định,CTCP Petec Bình Định,GCB Joint Stock Company,UPCOM,3
GCF,Công ty cổ phần Thực phẩm G.C,Công ty cổ phần Thực phẩm G.C,GCF Joint Stock Company,UPCOM,3
GDA,Công ty cổ phần Tôn Đông Á,Công ty cổ phần Tôn Đông Á,GDA Joint Stock Company,UPCOM,3
GDT,Công ty Cổ phần Chế biến Gỗ Đức Thành,Công ty Cổ phần Chế biến Gỗ Đức Thành,GDT Joint Stock Company,HOSE,1
GDW,CTCP Cấp nước Gia Định,CTCP Cấp nước Gia Định,GDW Joint Stock Company,HNX,2
GEE,Cổ phiếu Công ty cổ phần Điện lực Gelex,Cổ phiếu Công ty cổ phần Điện lực Gelex,GEE Joint Stock Company,UPCOM,3
GEG,CTCP Điện Gia Lai,CTCP Điện Gia Lai,GEG Joint Stock Company,HOSE,1
GEG121022,Trái phiếu Công ty cổ phần Điện Gia Lai,Trái phiếu Công ty cổ phần Điện Gia Lai,GEG121022,HNX,2
GER,CTCP Thể thao Ngôi sao Geru,CTCP Thể thao Ngôi sao Geru,GER Joint Stock Company,UPCOM,3
GEX,Công ty cổ phần Tập đoàn GELEX,Công ty cổ phần Tập đoàn GELEX,GEX Joint Stock Company,HOSE,1
GGG,CTCP Ô tô Giải Phóng,CTCP Ô tô Giải Phóng,GGG Joint Stock Company,UPCOM,3
GH3,Công ty cổ phần Công trình Giao thông Hà Nội,Công ty cổ phần Công trình Giao thông Hà Nội,GH3 Joint Stock Company,UPCOM,3
GHC,CTCP Thủy điện Gia Lai,CTCP Thủy điện Gia Lai,GHC Joint Stock Company,UPCOM,3
GIC,Công ty cổ phần Đầu tư dịch vụ và Phát triển Xanh,Công ty cổ phần Đầu tư dịch vụ và Phát triển Xanh,GIC Joint Stock Company,HNX,2
GIL,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Bình Thạnh,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Bình Thạnh,GIL Joint Stock Company,HOSE,1
GKM,Công ty cổ phần Khang Minh Group,Công ty cổ phần Khang Minh Group,GKM Joint Stock Company,HNX,2
GLC,Công ty Cổ phần Vàng Lào Cai,Công ty Cổ phần Vàng Lào Cai,GLC Joint Stock Company,UPCOM,3
GLH121019,Trái phiếu Công ty cổ phần GLEXHOMES,Trái phiếu Công ty cổ phần GLEXHOMES,GLH121019,HNX,2
GLH121026,Trái phiếu Công ty cổ phần GLEXHOMES GLH121026,Trái phiếu Công ty cổ phần GLEXHOMES GLH121026,GLH121026,HNX,2
GLT,CTCP Kỹ thuật Điện Toàn Cầu,CTCP Kỹ thuật Điện Toàn Cầu,GLT Joint Stock Company,HNX,2
GLW,Công ty cổ phần Cấp thoát nước Gia Lai,Công ty cổ phần Cấp thoát nước Gia Lai,GLW Joint Stock Company,UPCOM,3
GMA,Cổ phiếu Công ty cổ phần G-Automobile,Cổ phiếu Công ty cổ phần G-Automobile,GMA Joint Stock Company,HNX,2
GMC,Công ty Cổ phần Garmex Sài Gòn,Công ty Cổ phần Garmex Sài Gòn,GMC Joint Stock Company,HOSE,1
GMD,Công ty Cổ phần GEMADEPT,Công ty Cổ phần GEMADEPT,GMD Joint Stock Company,HOSE,1
GMH,Công ty cổ phần Minh Hưng Quảng Trị,Công ty cổ phần Minh Hưng Quảng Trị,GMH Joint Stock Company,HOSE,1
GMX,CTCP Gạch Ngói Gốm Xây dựng Mỹ Xuân,CTCP Gạch Ngói Gốm Xây dựng Mỹ Xuân,GMX Joint Stock Company,HNX,2
GND,CTCP Gạch ngói Đồng Nai,CTCP Gạch ngói Đồng Nai,GND Joint Stock Company,UPCOM,3
GPC,Công ty cổ phần Tập đoàn Green+,Công ty cổ phần Tập đoàn Green+,GPC Joint Stock Company,UPCOM,3
GSM,CTCP Thủy điện Hương Sơn,CTCP Thủy điện Hương Sơn,GSM Joint Stock Company,UPCOM,3
GSP,Công ty Cổ phần Vận tải Sản phẩm Khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm Khí Quốc tế,GSP Joint Stock Company,HOSE,1
GTA,Công ty Cổ phần Chế biến Gỗ Thuận An,Công ty Cổ phần Chế biến Gỗ Thuận An,GTA Joint Stock Company,HOSE,1
GTD,Công ty cổ phần Giầy Thượng Đình,Công ty cổ phần Giầy Thượng Đình,GTD Joint Stock Company,UPCOM,3
GTS,CTCP Công trình Giao thông Sài Gòn,CTCP Công trình Giao thông Sài Gòn,GTS Joint Stock Company,UPCOM,3
GTT,CTCP Thuận Thảo,CTCP Thuận Thảo,GTT Joint Stock Company,UPCOM,3
GVR,Tập đoàn Công nghiệp Cao su Việt Nam – Công ty cổ phần,Tập đoàn Công nghiệp Cao su Việt Nam – Công ty cổ phần,GVR Joint Stock Company,HOSE,1
GVT,Công ty Cổ phần Giấy Việt Trì,Công ty Cổ phần Giấy Việt Trì,GVT Joint Stock Company,UPCOM,3
H11,CTCP Xây dựng HUD 101...,CTCP Xây dựng HUD 101...,H11 Joint Stock Company,UPCOM,3
HAC,CTCP Chứng khoán Hải Phòng,CTCP Chứng khoán Hải Phòng,HAC Joint Stock Company,UPCOM,3
HAD,CTCP Bia Hà Nội - Hải Dương,CTCP Bia Hà Nội - Hải Dương,HAD Joint Stock Company,HNX,2
HAF,CTCP Thực phẩm Hà Nội,CTCP Thực phẩm Hà Nội,HAF Joint Stock Company,UPCOM,3
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Công ty Cổ phần Hoàng Anh Gia Lai,HAG Joint Stock Company,HOSE,1
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,HAH Joint Stock Company,HOSE,1
HAI,Công ty Cổ phần Nông dược HAI,Công ty Cổ phần Nông dược HAI,HAI Joint Stock Company,UPCOM,3
HAM,CTCP Vật tư Hậu Giang,CTCP Vật tư Hậu Giang,HAM Joint Stock Company,UPCOM,3
HAN,Tổng công ty Xây dựng Hà Nội - CTCP,Tổng công ty Xây dựng Hà Nội - CTCP,HAN Joint Stock Company,UPCOM,3
HAP,Công ty Cổ phần Tập đoàn HAPACO,Công ty Cổ phần Tập đoàn HAPACO,HAP Joint Stock Company,HOSE,1
HAR,Công ty Cổ phần Đầu tư Thương mại Bất động sản An Dương Thảo Điền,Công ty Cổ phần Đầu tư Thương mại Bất động sản An Dương Thảo Điền,HAR Joint Stock Company,HOSE,1
HAS,Công ty Cổ phần HACISCO,Công ty Cổ phần HACISCO,HAS Joint Stock Company,HOSE,1
HAT,CTCP Thương mại Bia Hà Nội,CTCP Thương mại Bia Hà Nội,HAT Joint Stock Company,HNX,2
HAV,CTCP Rượu Hapro,CTCP Rượu Hapro,HAV Joint Stock Company,UPCOM,3
HAX,Công ty Cổ phần Dịch vụ Ô tô Hàng Xanh,Công ty Cổ phần Dịch vụ Ô tô Hàng Xanh,HAX Joint Stock Company,HOSE,1
HBC,Công ty Cổ phần Tập đoàn Xây dựng Hòa Bình,Công ty Cổ phần Tập đoàn Xây dựng Hòa Bình,HBC Joint Stock Company,HOSE,1
HBD,CTCP Bao bì PP Bình Dương,CTCP Bao bì PP Bình Dương,HBD Joint Stock Company,UPCOM,3
HBH,CTCP Habeco - Hải Phòng,CTCP Habeco - Hải Phòng,HBH Joint Stock Company,UPCOM,3
HBS,Công ty Cổ phần Chứng khoán Hòa Bình,Công ty Cổ phần Chứng khoán Hòa Bình,HBS Joint Stock Company,HNX,2
HC1,Công ty cổ phần Xây dựng số 1 Hà Nội,Công ty cổ phần Xây dựng số 1 Hà Nội,HC1 Joint Stock Company,UPCOM,3
HC3,CTCP Xây dựng số 3 Hải Phòng,CTCP Xây dựng số 3 Hải Phòng,HC3 Joint Stock Company,UPCOM,3
HCB,Công ty cổ phần Dệt may 29/3,Công ty cổ phần Dệt may 29/3,HCB Joint Stock Company,UPCOM,3
HCC,CTCP Bê tông Hòa Cầm - Intimex,CTCP Bê tông Hòa Cầm - Intimex,HCC Joint Stock Company,HNX,2
HCD,Công ty cổ phần Đầu tư Sản xuất và Thương mại HCD,Công ty cổ phần Đầu tư Sản xuất và Thương mại HCD,HCD Joint Stock Company,HOSE,1
HCI,CTCP Đầu tư - Xây dựng Hà Nội,CTCP Đầu tư - Xây dựng Hà Nội,HCI Joint Stock Company,UPCOM,3
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,HCM Joint Stock Company,HOSE,1
HCT,CTCP Thương mại-Dịch vụ-Vận tải Xi măng Hải Phòng,CTCP Thương mại-Dịch vụ-Vận tải Xi măng Hải Phòng,HCT Joint Stock Company,HNX,2
HD2,CTCP Đầu tư Phát triển nhà HUD2,CTCP Đầu tư Phát triển nhà HUD2,HD2 Joint Stock Company,UPCOM,3
HD6,Công ty cổ phần Đầu tư và Phát triển Nhà số 6 Hà Nội,Công ty cổ phần Đầu tư và Phát triển Nhà số 6 Hà Nội,HD6 Joint Stock Company,UPCOM,3
HD8,Công ty cổ phần Đầu tư phát triển nhà và đô thị HUD8,Công ty cổ phần Đầu tư phát triển nhà và đô thị HUD8,HD8 Joint Stock Company,UPCOM,3
HDA,CTCP Hãng sơn Đông Á,CTCP Hãng sơn Đông Á,HDA Joint Stock Company,HNX,2
HDB,Ngân hàng TMCP Phát triển TP.Hồ Chí Minh,Ngân hàng TMCP Phát triển TP.Hồ Chí Minh,HDB Joint Stock Company,HOSE,1
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa – Vũng Tàu,Công ty Cổ phần Phát triển nhà Bà Rịa – Vũng Tàu,HDC Joint Stock Company,HOSE,1
HDG,Công ty Cổ phần Tập đoàn Hà Đô,Công ty Cổ phần Tập đoàn Hà Đô,HDG Joint Stock Company,HOSE,1
HDM,CTCP Dệt May Huế,CTCP Dệt May Huế,HDM Joint Stock Company,UPCOM,3
HDO,CTCP Hưng Đạo Container,CTCP Hưng Đạo Container,HDO Joint Stock Company,UPCOM,3
HDP,CTCP Dược Hà Tĩnh,CTCP Dược Hà Tĩnh,HDP Joint Stock Company,UPCOM,3
HDW,CTCP Kinh doanh nước sạch Hải Dương,CTCP Kinh doanh nước sạch Hải Dương,HDW Joint Stock Company,UPCOM,3
HEC,Công ty cổ phần Tư vấn Xây dựng Thủy lợi II,Công ty cổ phần Tư vấn Xây dựng Thủy lợi II,HEC Joint Stock Company,UPCOM,3
HEJ,Tổng công ty Tư vấn Xây dựng Thủy Lợi Việt Nam - CTCP,Tổng công ty Tư vấn Xây dựng Thủy Lợi Việt Nam - CTCP,HEJ Joint Stock Company,UPCOM,3
HEM,CTCP Chế tạo Điện cơ Hà Nội,CTCP Chế tạo Điện cơ Hà Nội,HEM Joint Stock Company,UPCOM,3
HEP,CTCP Môi trường và Công trình Đô thị Huế,CTCP Môi trường và Công trình Đô thị Huế,HEP Joint Stock Company,UPCOM,3
HES,CTCP Dịch vụ Giải trí Hà Nội,CTCP Dịch vụ Giải trí Hà Nội,HES Joint Stock Company,UPCOM,3
HEV,Công ty Cổ phần Sách Đại học - Dạy nghề,Công ty Cổ phần Sách Đại học - Dạy nghề,HEV Joint Stock Company,HNX,2
HFB,CTCP Công trình Cầu phà Thành phố Hồ Chí Minh,CTCP Công trình Cầu phà Thành phố Hồ Chí Minh,HFB Joint Stock Company,UPCOM,3
HFC,CTCP xăng dầu HFC,CTCP xăng dầu HFC,HFC Joint Stock Company,UPCOM,3
HFX,CTCP Sản xuất - Xuất nhập khẩu Thanh Hà,CTCP Sản xuất - Xuất nhập khẩu Thanh Hà,HFX Joint Stock Company,UPCOM,3
HGM,Công ty Cổ phần Cơ khí và Khoáng sản Hà Giang,Công ty Cổ phần Cơ khí và Khoáng sản Hà Giang,HGM Joint Stock Company,HNX,2
HGT,Công ty cổ phần Du lịch Hương Giang,Công ty cổ phần Du lịch Hương Giang,HGT Joint Stock Company,UPCOM,3
HGW,CTCP Cấp thoát nước - Công trình đô thị Hậu Giang,CTCP Cấp thoát nước - Công trình đô thị Hậu Giang,HGW Joint Stock Company,UPCOM,3
HHC,Công ty cổ phần Bánh kẹo Hải Hà,Công ty cổ phần Bánh kẹo Hải Hà,HHC Joint Stock Company,HNX,2
HHG,CTCP Hoàng Hà,CTCP Hoàng Hà,HHG Joint Stock Company,UPCOM,3
HHN,CTCP Vận tải và Dịch vụ Hàng hóa Hà Nội,CTCP Vận tải và Dịch vụ Hàng hóa Hà Nội,HHN Joint Stock Company,UPCOM,3
HHP,Công ty cổ phần Giấy Hoàng Hà Hải Phòng,Công ty cổ phần Giấy Hoàng Hà Hải Phòng,HHP Joint Stock Company,HOSE,1
HHR,Công ty cổ phần Đường sắt Hà Hải,Công ty cổ phần Đường sắt Hà Hải,HHR Joint Stock Company,UPCOM,3
HHS,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy,HHS Joint Stock Company,HOSE,1
HHV,CTCP Đầu tư hạ tầng giao thông Đèo Cả,CTCP Đầu tư hạ tầng giao thông Đèo Cả,HHV Joint Stock Company,HOSE,1
HID,Công ty Cổ phần Halcom Việt Nam,Công ty Cổ phần Halcom Việt Nam,HID Joint Stock Company,HOSE,1
HIG,CTCP Tập Đoàn HIPT,CTCP Tập Đoàn HIPT,HIG Joint Stock Company,UPCOM,3
HII,Công ty Cổ phần An Tiến Industries,Công ty Cổ phần An Tiến Industries,HII Joint Stock Company,HOSE,1
HIO,Công ty cổ phần Helio Energy,Công ty cổ phần Helio Energy,HIO Joint Stock Company,UPCOM,3
HJC,CTCP Hòa Việt,CTCP Hòa Việt,HJC Joint Stock Company,UPCOM,3
HJS,CTCP Thủy điện Nậm Mu,CTCP Thủy điện Nậm Mu,HJS Joint Stock Company,HNX,2
HKB,CTCP Nông nghiệp và Thực phẩm Hà Nội-Kinh Bắc,CTCP Nông nghiệp và Thực phẩm Hà Nội-Kinh Bắc,HKB Joint Stock Company,UPCOM,3
HKT,Công ty cổ phần Đầu tư EGO Việt Nam,Công ty cổ phần Đầu tư EGO Việt Nam,HKT Joint Stock Company,HNX,2
HLA,CTCP Hữu Liên Á Châu,CTCP Hữu Liên Á Châu,HLA Joint Stock Company,UPCOM,3
HLB,CTCP Bia và Nước giải khát Hạ Long,CTCP Bia và Nước giải khát Hạ Long,HLB Joint Stock Company,UPCOM,3
HLC,CTCP Than Hà Lầm - Vinacomin,CTCP Than Hà Lầm - Vinacomin,HLC Joint Stock Company,HNX,2
HLD,CTCP Đầu tư và phát triển Bất động sản HUDLAND,CTCP Đầu tư và phát triển Bất động sản HUDLAND,HLD Joint Stock Company,HNX,2
HLR,Công ty Cổ phần Đường sắt Hà Lạng,Công ty Cổ phần Đường sắt Hà Lạng,HLR Joint Stock Company,UPCOM,3
HLS,CTCP Sứ kỹ thuật Hoàng Liên Sơn,CTCP Sứ kỹ thuật Hoàng Liên Sơn,HLS Joint Stock Company,UPCOM,3
HLT,Công ty cổ phần Dệt may Hoàng Thị Loan,Công ty cổ phần Dệt may Hoàng Thị Loan,HLT Joint Stock Company,UPCOM,3
HLY,Công ty cổ phần Gốm xây dựng Yên Hưng,Công ty cổ phần Gốm xây dựng Yên Hưng,HLY Joint Stock Company,UPCOM,3
HMC,Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - Vnsteel,Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - Vnsteel,HMC Joint Stock Company,HOSE,1
HMG,Công ty Cổ phần Kim khí Hà Nội - VNSTEEL,Công ty Cổ phần Kim khí Hà Nội - VNSTEEL,HMG Joint Stock Company,UPCOM,3
HMH,CTCP Hải Minh,CTCP Hải Minh,HMH Joint Stock Company,HNX,2
HMR,Công ty cổ phần Đá Hoàng Mai,Công ty cổ phần Đá Hoàng Mai,HMR Joint Stock Company,HNX,2
HMS,CTCP Xây dựng bảo tàng Hồ Chí Minh,CTCP Xây dựng bảo tàng Hồ Chí Minh,HMS Joint Stock Company,UPCOM,3
HNA,CTCP Thủy điện Hủa Na,CTCP Thủy điện Hủa Na,HNA Joint Stock Company,UPCOM,3
HNB,CTCP Bến Xe Hà Nội,CTCP Bến Xe Hà Nội,HNB Joint Stock Company,UPCOM,3
HND,CTCP Nhiệt điện Hải Phòng,CTCP Nhiệt điện Hải Phòng,HND Joint Stock Company,UPCOM,3
HNF,CTCP Thực phẩm Hữu Nghị,CTCP Thực phẩm Hữu Nghị,HNF Joint Stock Company,UPCOM,3
HNG,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,HNG Joint Stock Company,HOSE,1
HNI,CTCP May Hữu Nghị,CTCP May Hữu Nghị,HNI Joint Stock Company,UPCOM,3
HNM,CTCP Sữa Hà Nội,CTCP Sữa Hà Nội,HNM Joint Stock Company,UPCOM,3
HNP,CTCP Hanel Xốp Nhựa,CTCP Hanel Xốp Nhựa,HNP Joint Stock Company,UPCOM,3
HNR,Công ty cổ phần Rượu và Nước giải khát Hà Nội,Công ty cổ phần Rượu và Nước giải khát Hà Nội,HNR Joint Stock Company,UPCOM,3
HOM,CTCP Xi măng VICEM Hoàng Mai,CTCP Xi măng VICEM Hoàng Mai,HOM Joint Stock Company,HNX,2
HOT,Công ty Cổ phần Du lịch Dịch vụ Hội An,Công ty Cổ phần Du lịch Dịch vụ Hội An,HOT Joint Stock Company,UPCOM,3
HPB,CTCP Bao bì PP,CTCP Bao bì PP,HPB Joint Stock Company,UPCOM,3
HPD,CTCP Thủy điện Đăk Đoa,CTCP Thủy điện Đăk Đoa,HPD Joint Stock Company,UPCOM,3
HPG,Công ty Cổ phần Tập đoàn Hòa Phát,Công ty Cổ phần Tập đoàn Hòa Phát,HPG Joint Stock Company,HOSE,1
HPH,CTCP Hóa chất Hưng Phát Hà Bắc,CTCP Hóa chất Hưng Phát Hà Bắc,HPH Joint Stock Company,UPCOM,3
HPI,CTCP Khu công nghiệp Hiệp Phước,CTCP Khu công nghiệp Hiệp Phước,HPI Joint Stock Company,UPCOM,3
HPM,CTCP Xây dựng Thương mại và Khoáng sản Hoàng Phúc,CTCP Xây dựng Thương mại và Khoáng sản Hoàng Phúc,HPM Joint Stock Company,UPCOM,3
HPP,CTCP Sơn Hải Phòng,CTCP Sơn Hải Phòng,HPP Joint Stock Company,UPCOM,3
HPT,CTCP Dịch vụ Công nghệ Tin học HPT,CTCP Dịch vụ Công nghệ Tin học HPT,HPT Joint Stock Company,UPCOM,3
HPW,CTCP Cấp nước Hải Phòng,CTCP Cấp nước Hải Phòng,HPW Joint Stock Company,UPCOM,3
HPX,Công ty cổ phần Đầu Tư Hải Phát,Công ty cổ phần Đầu Tư Hải Phát,HPX Joint Stock Company,HOSE,1
HQC,Công ty Cổ phần Tư vấn – Thương mại – Dịch vụ Địa ốc Hoàng Quân,Công ty Cổ phần Tư vấn – Thương mại – Dịch vụ Địa ốc Hoàng Quân,HQC Joint Stock Company,HOSE,1
HRB,CTCP Harec Đầu tư và Thương mại,CTCP Harec Đầu tư và Thương mại,HRB Joint Stock Company,UPCOM,3
HRC,Công ty Cổ phần Cao su Hòa Bình,Công ty Cổ phần Cao su Hòa Bình,HRC Joint Stock Company,HOSE,1
HRT,CTCP Vận tải Đường sắt Hà Nội,CTCP Vận tải Đường sắt Hà Nội,HRT Joint Stock Company,UPCOM,3
HSA,Công ty Cổ phần Hestia,Công ty Cổ phần Hestia,HSA Joint Stock Company,UPCOM,3
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Công ty Cổ phần Tập đoàn Hoa Sen,HSG Joint Stock Company,HOSE,1
HSI,CTCP Vật tư Tổng hợp và Phân bón Hóa sinh,CTCP Vật tư Tổng hợp và Phân bón Hóa sinh,HSI Joint Stock Company,UPCOM,3
HSL,Công ty cổ phần Đầu tư Phát triển Thực phẩm Hồng Hà,Công ty cổ phần Đầu tư Phát triển Thực phẩm Hồng Hà,HSL Joint Stock Company,HOSE,1
HSM,Tổng Công ty cổ phần Dệt may Hà Nội,Tổng Công ty cổ phần Dệt may Hà Nội,HSM Joint Stock Company,UPCOM,3
HSP,Công ty cổ phần Sơn Tổng hợp Hà Nội,Công ty cổ phần Sơn Tổng hợp Hà Nội,HSP Joint Stock Company,UPCOM,3
HSV,Công ty cổ phần Tập đoàn HSV Việt Nam,Công ty cổ phần Tập đoàn HSV Việt Nam,HSV Joint Stock Company,UPCOM,3
HT1,Công ty Cổ phần Xi măng Hà Tiên 1,Công ty Cổ phần Xi măng Hà Tiên 1,HT1 Joint Stock Company,HOSE,1
HTC,Công ty Cổ phần Thương mại Hóc Môn,Công ty Cổ phần Thương mại Hóc Môn,HTC Joint Stock Company,HNX,2
HTE,CTCP Đầu tư Kinh doanh Điện lực Thành phố Hồ Chí Minh,CTCP Đầu tư Kinh doanh Điện lực Thành phố Hồ Chí Minh,HTE Joint Stock Company,UPCOM,3
HTG,Tổng công ty cổ phần Dệt may Hòa Thọ,Tổng công ty cổ phần Dệt may Hòa Thọ,HTG Joint Stock Company,HOSE,1
HTI,Công ty Cổ phần Đầu tư Phát triển Hạ tầng IDICO,Công ty Cổ phần Đầu tư Phát triển Hạ tầng IDICO,HTI Joint Stock Company,HOSE,1
HTL,Công ty Cổ phần Kỹ thuật và Ô tô Trường Long,Công ty Cổ phần Kỹ thuật và Ô tô Trường Long,HTL Joint Stock Company,HOSE,1
HTM,Tổng Công ty Thương mại Hà Nội – Công ty cổ phần,Tổng Công ty Thương mại Hà Nội – Công ty cổ phần,HTM Joint Stock Company,UPCOM,3
HTN,Công ty cổ phần Hưng Thịnh Incons,Công ty cổ phần Hưng Thịnh Incons,HTN Joint Stock Company,HOSE,1
HTP,CTCP In Sách giáo khoa Hòa Phát,CTCP In Sách giáo khoa Hòa Phát,HTP Joint Stock Company,HNX,2
HTT,Công ty Cổ phần Thương mại Hà Tây,Công ty Cổ phần Thương mại Hà Tây,HTT Joint Stock Company,UPCOM,3
HTV,Công ty Cổ phần Logistics Vicem,Công ty Cổ phần Logistics Vicem,HTV Joint Stock Company,HOSE,1
HU1,Công ty Cổ phần Đầu tư và Xây dựng HUD1,Công ty Cổ phần Đầu tư và Xây dựng HUD1,HU1 Joint Stock Company,HOSE,1
HU3,Công ty Cổ phần Đầu tư và Xây dựng HUD3,Công ty Cổ phần Đầu tư và Xây dựng HUD3,HU3 Joint Stock Company,UPCOM,3
HU4,Công ty cổ phần Đầu tư và Xây dựng HUD4,Công ty cổ phần Đầu tư và Xây dựng HUD4,HU4 Joint Stock Company,UPCOM,3
HU6,CTCP Đầu tư Phát triển nhà và đô thị HUD6,CTCP Đầu tư Phát triển nhà và đô thị HUD6,HU6 Joint Stock Company,UPCOM,3
HUB,Công ty cổ phần xây lắp thừa thiên huế,Công ty cổ phần xây lắp thừa thiên huế,HUB Joint Stock Company,HOSE,1
HUG,Tổng công ty May Hưng Yên - CTCP,Tổng công ty May Hưng Yên - CTCP,HUG Joint Stock Company,UPCOM,3
HUT,CTCP Tasco,CTCP Tasco,HUT Joint Stock Company,HNX,2
