uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
18d86AQz1,WMT,World Mobile Token,#ff7654,https://cdn.coinranking.com/4UWxl71QK/13769.png,35871426,0.13786428358658392,1642467576,1,-0.53,401,"['0.13869257971630072', '0.13998406057394955', '0.1392380327354205', '0.1403656910907605', '0.14100471218552546', '0.14076198715803068', '0.13924112184456255', '0.13741483613979566', '0.13756077630002608', '0.13705174211021307', '0.1367067870576826', '0.1367634679744439', '0.13701288119714794', '0.13732391068970928', '0.13763244272543737', '0.13701362160875324', '0.13849515734136475', '0.13936322536908508', '0.13900184041396657', '0.13901549371456845', '0.1388145633159985', '0.13892373002003575', '0.1398012978221784', '0.13841999088475054']",False,https://coinranking.com/coin/18d86AQz1+worldmobiletoken-wmt,1406203,0.00000403444618236
hqyKex9jsK15L,RSR,Reserve Rights Token,#7d6464,https://cdn.coinranking.com/xdZ1Ey1Ac/RSR.png,35493145,0.001989721673074763,1562332800,1,2.14,402,"['0.001948020645723964', '0.001960274850833069', '0.001967599167350003', '0.001998840979898349', '0.001994266887545367', '0.001985126519251007', '0.001961647062106865', '0.001936219954383835', '0.00195605506923395', '0.001950943409365144', '0.001969685066062572', '0.001969307131681134', '0.001963212253919465', '0.001990363561553492', '0.001996679099033243', '0.001986315688571246', '0.002016623318612916', '0.002004346721950627', '0.001991182343808083', '0.001996365206060596', '0.001998357080781395', '0.002006627149641305', '0.00197920519190921', '0.001960878939357074']",False,https://coinranking.com/coin/hqyKex9jsK15L+reserverightstoken-rsr,13827083,5.8231592241e-8
MuvdcoxKR,KLV,Klever,#ce42e0,https://cdn.coinranking.com/ijcHhOUVV/klv.png,34657443,0.003839865405226729,1604326863,1,1.50,403,"['0.003784880733718126', '0.003799075559420024', '0.003809779084768776', '0.003813267186630075', '0.003817627205180766', '0.00381896905596457', '0.003839752593199139', '0.003810679448351375', '0.003806043694101056', '0.003813703227265893', '0.003811506454889054', '0.003811421999783866', '0.00378868670840506', '0.003787404546051829', '0.003809206483146987', '0.003800379059003159', '0.003837754414909613', '0.003853308405431181', '0.003855634952216705', '0.00385543273378046', '0.003868847283840667', '0.003882727058933785', '0.003902933986241178', '0.003868561155465965']",False,https://coinranking.com/coin/MuvdcoxKR+klever-klv,1301760,1.12369425364e-7
yqJQL1_1,VGX,Voyager Token,,https://cdn.coinranking.com/gTMubK9iJ/voyager.svg,34628960,0.11789245969024659,1578027720,1,-1.03,404,"['0.1191049298044788', '0.1199941690568614', '0.11989840894305523', '0.12019987914169306', '0.12008219075615402', '0.11996726325510207', '0.11990250077775955', '0.11941263915584817', '0.11934406185968824', '0.11849949604182343', '0.11829551378181363', '0.11821416553786343', '0.11734737831692849', '0.11769704310625777', '0.11836546978186667', '0.11841092901111483', '0.1191561637039112', '0.11908970024185928', '0.11891931706251574', '0.11866078804852122', '0.11876194855494654', '0.11864753814216801', '0.11857223417101026', '0.11781416945066563']",False,https://coinranking.com/coin/yqJQL1_1+voyagertoken-vgx,6504656,0.000003450264292701
PxVHyQGGcq6b,TT,ThunderCore,#fce362,https://cdn.coinranking.com/Rz0MPVsrT/3930.png,34572337,0.004487250986776216,1555779780,1,0.60,405,"['0.004454030596300322', '0.004474289427742552', '0.004471711842288085', '0.004466477233470389', '0.0045293841304939', '0.004541073828201387', '0.004494487327848422', '0.004491368638695431', '0.004498346387233591', '0.00451775231113339', '0.004525487489344991', '0.004526463898337234', '0.004534293547497828', '0.004567145350377962', '0.004586866852771605', '0.00453536165136757', '0.004547949159452547', '0.004529857215726488', '0.004520649281286223', '0.004519992579796932', '0.004514077686158151', '0.004517481702629746', '0.004484967771595431', '0.004460181220490358']",False,https://coinranking.com/coin/PxVHyQGGcq6b+thundercore-tt,8865589,1.31285503553e-7
HoSblCMxj,BOSON,Boson Protocol,#97f0e7,https://cdn.coinranking.com/XySSePbiN/logo(2).png,34507551,0.17253775360385354,1628237651,1,-1.85,406,"['0.17729410378717742', '0.17679941494131082', '0.17946102813336232', '0.1794110595385783', '0.17862027882942663', '0.17800290817568437', '0.1745273692158376', '0.17324126984168994', '0.17311033609235146', '0.17254333407197764', '0.17280471419755', '0.1757154174738186', '0.17761934104758337', '0.1776811499568626', '0.18134419198772406', '0.18163323773529105', '0.17726161292314427', '0.18065139465977167', '0.18406953636055268', '0.18041536225163524', '0.17992272648256402', '0.17864010266343996', '0.17472238469014212', '0.17495087859353325']",False,https://coinranking.com/coin/HoSblCMxj+bosonprotocol-boson,1235533,0.000005049524388297
ymrUBSLfa,RLY,Rally,#bfa475,https://cdn.coinranking.com/Al1r1vn2C/rally.png,34284644,0.005890504444525238,1618310549,1,-1.82,407,"['0.005951750683888628', '0.005987168287104928', '0.005975530417553521', '0.006041810791474973', '0.005987780806546565', '0.005922339072356269', '0.00594886357205156', '0.005870301035672129', '0.005911104488841563', '0.005869021199680776', '0.005888701348650728', '0.005903071709659135', '0.005904916914140798', '0.005908128411116816', '0.005922754638373487', '0.005897909264320583', '0.00593535867728032', '0.005936440104455454', '0.005942365120368846', '0.005930323357256877', '0.005950028157287848', '0.005899029733488292', '0.005864680563324569', '0.005874051128425649']",False,https://coinranking.com/coin/ymrUBSLfa+rally-rly,821873,1.7239268062e-7
15aTm88eB,TRIAS,Trias Token,#49bcd7,https://cdn.coinranking.com/Kbbr3T5Q2/8936.png,34224457,3.4490948280938927,1653905512,1,-4.60,408,"['3.6228115058541634', '3.6812012458844974', '3.6941735955641195', '3.634304333237884', '3.530181487040871', '3.446755423351621', '3.4751011729714647', '3.3893750403178875', '3.4116191978876014', '3.3634978668966133', '3.3819683323242957', '3.409859954369758', '3.397652413793302', '3.42946267068544', '3.4641519184810208', '3.462022518416665', '3.5104614323532495', '3.533701549263869', '3.5255141101056506', '3.5151231187822813', '3.5077671401933532', '3.529267653627759', '3.501030133399055', '3.413463431528996']",False,https://coinranking.com/coin/15aTm88eB+triastoken-trias,1387806,0.000100933955479932
2EI1Nmp6r,ZCX,Unizen,#2ac27a,https://cdn.coinranking.com/aNfwPPNrc/9263.png,33878588,0.05750926668422316,1649232941,1,0.50,409,"['0.05732175509468745', '0.05685266485812097', '0.05617291590507135', '0.05710589411481069', '0.05724480084704439', '0.05755929736092797', '0.05792084407553699', '0.05761631697614942', '0.058229468808766366', '0.058120264521087255', '0.057941536130213314', '0.05785848651168762', '0.05789999966964496', '0.05777321437415395', '0.05799725318087241', '0.05806068204300719', '0.05788567553939343', '0.05803567283543856', '0.05836002428751067', '0.058291383379102196', '0.05824952873815807', '0.05864320101866278', '0.05814066622681056', '0.05838869123369512']",False,https://coinranking.com/coin/2EI1Nmp6r+unizen-zcx,1001017,0.000001683077695226
M_xiw9czXNBlM,STX,Stox,,https://cdn.coinranking.com/rkwUrZsDf/stx.svg,33570581,0.6850067401888668,1431475200,1,-2.45,410,"['0.7064544870742994', '0.7143060236360034', '0.7164083503299273', '0.7119860920509571', '0.7012587144454858', '0.7004659834156336', '0.6887502257254046', '0.6805033984295676', '0.670110771761294', '0.665972267620293', '0.6695854918818123', '0.6706977471830154', '0.6695114363311004', '0.6818964088955974', '0.6831731896320473', '0.6800288550259624', '0.695905045456538', '0.6844871265408196', '0.6796251359726334', '0.6815951685124542', '0.688211745344724', '0.6884881444915603', '0.6756588702627967', '0.6700146199114708']",False,https://coinranking.com/coin/M_xiw9czXNBlM+stox-stx,23847107,0.000020047544195303
7z88x7WU6s,ALEX,ALEX Lab,,https://cdn.coinranking.com/YtHZdEMCKGe/alex-lab.png,33221758,0.05477710194349788,1668667757,1,-5.89,411,"['0.05844711625820022', '0.058605787161386785', '0.057952305163655515', '0.05865105485152473', '0.058614831835274786', '0.05958610576297533', '0.058434878839814824', '0.057361091363732804', '0.05644234101285649', '0.05621112434517507', '0.056057716538301994', '0.056431846775265464', '0.056362601996424316', '0.05660630901178089', '0.056493535305346766', '0.05645774074386042', '0.056815497550349245', '0.05596630134402826', '0.05561528680675624', '0.05570761653183319', '0.05545339278423924', '0.05479405491275995', '0.05454401728701583', '0.05421180948952744']",False,https://coinranking.com/coin/7z88x7WU6s+alexlab-alex,1448834,0.000001603117615748
FY7K2yvVm,ALCX,Alchemix,#69491d,https://cdn.coinranking.com/XZqjLjkQN/uS04dyYy_400x400.png,33172542,13.39757749475861,1625706157,1,-0.28,412,"['13.449039470330579', '13.488167442942915', '13.583622623676561', '13.788260577998685', '13.65120414199153', '13.530740450845379', '13.335290585720891', '13.232800081073773', '13.241276137270237', '13.209797906885024', '13.209074946407544', '13.278224942183392', '13.174453463264785', '13.229298881974277', '13.276689373960723', '13.278632466529553', '13.36726793075851', '13.311753508204989', '13.254762757727224', '13.235748096807276', '13.297970442786466', '13.395711789801073', '13.454341108525313', '13.287455550044571']",False,https://coinranking.com/coin/FY7K2yvVm+alchemix-alcx,3908530,0.000392096181217297
pnF_9iiZ2,ALPACA,Alpaca Finance,#00C462,https://cdn.coinranking.com/eZLEvXMVc/alpaca.png,33081821,0.18083008296259995,1615987889,1,5.18,413,"['0.1723048675267974', '0.17360173454112335', '0.1742558095838306', '0.17582215811400523', '0.1763379623977244', '0.1743218980782035', '0.17284941704135628', '0.17079438481672352', '0.17079061681287186', '0.17503388327747046', '0.17955964383062778', '0.17816605939870744', '0.17692151932722713', '0.17725411237831223', '0.17753229267151346', '0.1768315866922801', '0.17807915306719385', '0.17785115677222002', '0.1771404503992712', '0.17937229569508303', '0.18593580502111345', '0.185953809594115', '0.18200335665591683', '0.17903341647455212']",False,https://coinranking.com/coin/pnF_9iiZ2+alpacafinance-alpaca,5413047,0.000005292209356996
Jjp7zDT2s,ERN,Ethernity Chain,#000000,https://cdn.coinranking.com/h_qOJ7MYh/8615.png,33065140,1.5411861061287753,1647933887,1,-1.35,414,"['1.5599261376577904', '1.5713342776485217', '1.5767326886918505', '1.5886194499770339', '1.574217754042249', '1.5644318476687116', '1.551068174887352', '1.5295075291636178', '1.531021215300284', '1.5241211608475367', '1.5284362885919722', '1.53344855132939', '1.5368733938042192', '1.5455303634239475', '1.5503485667904136', '1.546789863865097', '1.557233568026716', '1.5549501896396734', '1.5487562354931819', '1.5489687400503005', '1.5516875101294734', '1.5526814755045482', '1.541909019432032', '1.5298239087271506']",False,https://coinranking.com/coin/Jjp7zDT2s+ethernitychain-ern,2414426,0.000045104660674264
tz8ICsVVR,LAT,PlatON,#ffaf80,https://cdn.coinranking.com/mBlZirzYf/9720.png,33040148,0.007347178694251021,1641876989,1,-0.59,415,"['0.007393251163309206', '0.007407221197589975', '0.007421096269126215', '0.007475290492252445', '0.007515554118914747', '0.007535149507927924', '0.00769419955094525', '0.007489204631050958', '0.007623628589002809', '0.007598529685374101', '0.00759178440797403', '0.007620174291234557', '0.007791972483624197', '0.007719779472043347', '0.007652301485174214', '0.007675667109119522', '0.007603274212503245', '0.007547904077456994', '0.007477764635003979', '0.007492349284504432', '0.007507030895710588', '0.007417175590885774', '0.007401796468813969', '0.00739399797370942']",False,https://coinranking.com/coin/tz8ICsVVR+platon-lat,1611649,2.15024000411e-7
5pkoaIZEl,LEASH,DOGE KILLER,#e72565,https://cdn.coinranking.com/UTKbIWCwW/Leash.png,32951262,309.6557933786618,1644367496,1,-1.40,416,"['314.3019069101447', '316.1339413005847', '319.41150848505566', '321.94121644971113', '321.0326677639364', '320.4307074980501', '318.63957885933183', '312.82124996253197', '311.678806611243', '312.6070143975343', '313.79604305640015', '318.13146504399714', '318.7012959782612', '312.9775225763785', '314.2019324125427', '316.2411727017738', '310.54756122809334', '312.9649738897123', '317.41015303333626', '315.92743614795495', '312.225681041705', '315.8906365141068', '319.0264484924297', '313.13387734853984']",False,https://coinranking.com/coin/5pkoaIZEl+dogekiller-leash,1224112,0.009062448351060884
G1dqJwcbn2Rfy,GRS,Groestlcoin ,#0f2e4d,https://cdn.coinranking.com/S1MGvOPCW/grs.svg,32478446,0.4554530872847645,1422489600,1,1.09,417,"['0.4506500317976023', '0.4522176421882271', '0.4557706651059647', '0.4561879122211557', '0.4584624186310986', '0.4595533636133827', '0.4567805584637563', '0.4566152706463632', '0.4583373852616168', '0.45828062760406374', '0.4581115728640116', '0.4572182059037774', '0.4575567312385491', '0.46070529959813367', '0.46218870735925105', '0.45842888141693894', '0.4595721627923983', '0.45845631076864063', '0.4597379965317183', '0.45828624026028375', '0.45883318878399915', '0.45890681591462273', '0.4557885154872907', '0.453188455873484']",False,https://coinranking.com/coin/G1dqJwcbn2Rfy+groestlcoin-grs,4184272,0.000013325394118834
aSZxfQvkrz1PK,ALPHA,Alpha,,https://cdn.coinranking.com/cApHjsSwcF/alpha.svg,31827842,0.0757805760720159,1574177880,1,-0.97,418,"['0.07654909654152667', '0.07680298084272154', '0.07696874958357779', '0.0780250550529147', '0.07728994174742392', '0.07700225576152475', '0.07574702157213689', '0.07464483496710554', '0.07522734240980707', '0.07460524961329709', '0.07524197179977349', '0.07524016435651666', '0.07489677196131735', '0.07550265770770642', '0.07582604730701861', '0.07574957887769866', '0.07646504223152491', '0.07616660652336277', '0.07567831749924753', '0.07548299561144882', '0.07570901127515743', '0.07603157009885822', '0.07559605824667329', '0.07505476791477314']",False,https://coinranking.com/coin/aSZxfQvkrz1PK+alpha-alpha,632063,0.000002217809488313
IFdXupdqC,BRZ,Brazilian Digital Token,#78ffa9,https://cdn.coinranking.com/mfUAOek50/UYxIZoVF_400x400.png,31625160,0.21083440283568367,1629337053,1,-3.60,419,"['0.21608406606889446', '0.21655780721833073', '0.21383069758737688', '0.2132577463018719', '0.21477697922712982', '0.21383825195774017', '0.21298093636752946', '0.21232916081953726', '0.2132061849546026', '0.21358212608648394', '0.21315507839135506', '0.21295644957074902', '0.21320860347950818', '0.2128062994101459', '0.2139318128779125', '0.2144830130083608', '0.21292590696299019', '0.2148900932891312', '0.21527345298936182', '0.21347084789377177', '0.21357650248031027', '0.21461272491933375', '0.21266482108256077', '0.2130929591614033']",False,https://coinranking.com/coin/IFdXupdqC+braziliandigitaltoken-brz,735877,0.000006170321780444
a05j956M7,VR,Victoria VR,#000000,https://cdn.coinranking.com/GoAnI8J5v/vr.png,31477397,0.006483755863703402,1638513854,1,-1.70,420,"['0.006593579548469593', '0.006576068140731273', '0.006642903416890838', '0.006657176520784985', '0.006702027842550951', '0.006709709894976423', '0.00654918059372634', '0.006492104298091296', '0.006498374027180416', '0.006507939689245676', '0.006470298171935551', '0.006481069130813423', '0.006487934151463728', '0.006477599024357122', '0.006504377878812768', '0.006478831665876327', '0.006466805747015502', '0.006451412240460057', '0.006481326795325675', '0.006463619996497857', '0.006444955781540034', '0.006440603027016172', '0.006467081014484747', '0.006461618681172585']",False,https://coinranking.com/coin/a05j956M7+victoriavr-vr,542870,1.89739963181e-7
JPSZJ4DXhU1I,XCAD,XCAD Network,#181818,https://cdn.coinranking.com/SvrhBXcAj/XCAD-network.png,31459074,0.6777915095835728,1633419677,1,-0.80,421,"['0.6832183016051909', '0.6838536206561682', '0.6858591789680382', '0.6884675937242754', '0.6924540624540806', '0.6947182901828538', '0.6928670004173496', '0.686006237356419', '0.68502779675995', '0.6871052845789847', '0.6906346690997048', '0.6867471511250475', '0.6815086972323611', '0.679778080698565', '0.6828016141173637', '0.6836680976002976', '0.682878093441194', '0.6851211147082749', '0.6855773638282678', '0.6850630725704091', '0.6850822052194048', '0.6845244218704121', '0.6836219866336058', '0.6801223708573615']",False,https://coinranking.com/coin/JPSZJ4DXhU1I+xcadnetwork-xcad,1307072,0.00001983638181404
RMI3WkSpS,XCN,Chain,#000000,https://cdn.coinranking.com/Rx8IciMsA/18679.png,31229611,0.000749172124702976,1656305203,1,0.59,422,"['0.000746566732632136', '0.000752118786123348', '0.000754786767084963', '0.000756198872307214', '0.000758082424125544', '0.000760303785189483', '0.000759749111232337', '0.000757420731270769', '0.00075646991174731', '0.000752705984193473', '0.000750246132397458', '0.000749214631111189', '0.000745604431981709', '0.000749218334519741', '0.000754032448218867', '0.000753634885958908', '0.000754097702745714', '0.000755309730072989', '0.000752142932382227', '0.000748979509801287', '0.000748224835285827', '0.000748818510350132', '0.00075144143674934', '0.000750221528634665']",False,https://coinranking.com/coin/RMI3WkSpS+chain-xcn,1837469,2.1925421166e-8
8EQUpW9UuEBo,SUSD,sUSD Synthetix,#0e0436,https://cdn.coinranking.com/hhP6SAIuL/susd-synthetix.png,31002624,0.998915890277782,1563193260,1,0.09,423,"['0.9976556513164172', '0.9978702908764996', '0.9976739291798681', '0.9986489056079323', '1.0005859938414887', '1.000514420906621', '1.0020770439164801', '1.0000973030196016', '1.0003575864357401', '1.0013593489474646', '0.9993830074668817', '0.9994442424861981', '1.0004576486638095', '0.9984638896143466', '1.000749751163657', '1.000814047228353', '0.9987784191829985', '1.0005702816223478', '1.0008741366220582', '1.0002144962789172', '1.0002712426060505', '1.000535503984504', '1.0015937719429757', '1.0016853249422613']",False,https://coinranking.com/coin/8EQUpW9UuEBo+susdsynthetix-susd,3440558,0.000029234472134117
UCsWDe7HZ,STARL,Starlink,#000000,https://cdn.coinranking.com/7D2qOLLen/02@2x.png,30991931,0.000003099193100633,1628654283,1,-2.02,424,"['0.00000317557768633', '0.000003172546102874', '0.000003141492530658', '0.000003249209608258', '0.000003294526804979', '0.000003410935329073', '0.000003346495263488', '0.00000329431902921', '0.000003425472895103', '0.000003354834323415', '0.000003271195971237', '0.000003280188976498', '0.000003364603786822', '0.000003424577182784', '0.000003699728585337', '0.00000366279436894', '0.000003707370478422', '0.000003703212105388', '0.000003600890236286', '0.000003365561053851', '0.000003312327464398', '0.00000335581314462', '0.000003194413051983', '0.000003102749149095']",False,https://coinranking.com/coin/UCsWDe7HZ+starlink-starl,24059622,9.0701605e-11
n3ColLIIL,LADYS,Milady,#f9cb9c,https://cdn.coinranking.com/XxvsO7Px2/LADYS.png,30818939,3.470597779e-8,1683620190,1,-4.62,425,"['3.6393617995e-8', '3.6699728687e-8', '3.6231430149e-8', '3.6493105267e-8', '3.6408211012e-8', '3.6600278976e-8', '3.6193006555e-8', '3.5726189746e-8', '3.5728106838e-8', '3.5268434982e-8', '3.4603067083e-8', '3.4138228125e-8', '3.3820201292e-8', '3.4105248493e-8', '3.3751460936e-8', '3.3596501903e-8', '3.4052004676e-8', '3.43149757e-8', '3.442816527e-8', '3.4978625063e-8', '3.4829364882e-8', '3.5162288902e-8', '3.4945147785e-8', '3.462829288e-8']",False,https://coinranking.com/coin/n3ColLIIL+milady-ladys,2227439,1.015712e-12
nCxxbQGSM,SUN,Sun,#edd8a4,https://cdn.coinranking.com/x6P3HaUrv/ku2EpWZf_400x400.png,30303621,0.00609468866608187,1630048322,1,3.06,426,"['0.005917003622691622', '0.005934140861781706', '0.005951285676869308', '0.005974480423509944', '0.005989278125307809', '0.005976059535740901', '0.005976437757802922', '0.005971426819577975', '0.005993362159805857', '0.00601819414121037', '0.006031528410347822', '0.006036601215863114', '0.006039710284058891', '0.00603428948146086', '0.006049786862664735', '0.006041345755058026', '0.006040666859018273', '0.006045563157826255', '0.006048199831302043', '0.006044675955177561', '0.00606891138458099', '0.006085329830774948', '0.006092097125443667', '0.006086135903876786']",False,https://coinranking.com/coin/nCxxbQGSM+sun-sun,13886035,1.78368376866e-7
9x7jpbfPuZ-u,IRIS,IRIS Network,#2c2948,https://cdn.coinranking.com/wQFuOUnvb/irisnet2.svg,30109351,0.019403459494041576,1560793080,1,1.04,427,"['0.01922473218950762', '0.019456255075414826', '0.01951519030148201', '0.019593565687768922', '0.019424219747546004', '0.01932947711611953', '0.01920524796810494', '0.019059303684914135', '0.01921886215281646', '0.01914570365813641', '0.01921965418711282', '0.019319047646794964', '0.019187558875214717', '0.01944680472311038', '0.019557460884176883', '0.01952182206121149', '0.019634017725261393', '0.01950396230445218', '0.019533364718438025', '0.01952082921825871', '0.019573454589285638', '0.019554265366490305', '0.019462795021010875', '0.01924157973884352']",False,https://coinranking.com/coin/9x7jpbfPuZ-u+irisnetwork-iris,1151296,5.6786552442e-7
9ZAsxbjqI,FIS,Stafi,,https://cdn.coinranking.com/f2qRHCN8o/FIS.png,29626200,0.2716691146519439,1600257259,1,-1.03,428,"['0.274576830096055', '0.2759703419334446', '0.2764238339866266', '0.2788759624760838', '0.2791743256683454', '0.27687200380946203', '0.2743312372332489', '0.2706802069140284', '0.2724174619117613', '0.27153398787534766', '0.2727222906004387', '0.27349385036910284', '0.2754365711021508', '0.2776342727283537', '0.2777376124193862', '0.27807998379687754', '0.27830036161223054', '0.27735436494321203', '0.27587952543943683', '0.2749938914613683', '0.27522148901638505', '0.2749638737744647', '0.27393528163838465', '0.2711918630208664']",False,https://coinranking.com/coin/9ZAsxbjqI+stafi-fis,2515677,0.000007950722617681
ttqANYhU6,ZKS,ZKSpace,#8032c9,https://cdn.coinranking.com/475pWbiBp/ZKSpace.png,29467962,0.03827008085848552,1618193489,1,-0.97,429,"['0.038636300896766305', '0.03911695935008531', '0.03913356243746371', '0.038860870277571465', '0.03886763580700329', '0.038486564473305535', '0.03883179869142348', '0.0386866737374286', '0.038924456928709404', '0.03871785070421095', '0.03818523380172716', '0.03806163981299063', '0.03804767102226358', '0.03800386106032179', '0.03829781760124233', '0.03821532497082479', '0.038479806994430876', '0.038813459492523524', '0.038852425558198796', '0.03861565158709955', '0.038718834326863835', '0.038679939616358947', '0.03844273092562644', '0.03818267441597889']",False,https://coinranking.com/coin/ttqANYhU6+zkspace-zks,649445,0.000001120019836822
shjxZ0hQM,AKRO,Akropolis,,https://cdn.coinranking.com/A1NkWg7Tc/AKRO.png,29461549,0.005892309779242457,1566090120,1,-1.58,430,"['0.005984464229647712', '0.00603343078655866', '0.00601440388671153', '0.006074611017390713', '0.006144960207877465', '0.00613388310605807', '0.006031949168073643', '0.005982064914888317', '0.005963452865066049', '0.005912594523391056', '0.005916675513094201', '0.005892402506222917', '0.005847214043802364', '0.005882256214000321', '0.00590767958490125', '0.005867300593568609', '0.005903509756359468', '0.005931594128914774', '0.005944896089957515', '0.006002559259378804', '0.006011626110854729', '0.005980769767050368', '0.005943731032002518', '0.00587678545077374']",False,https://coinranking.com/coin/shjxZ0hQM+akropolis-akro,9075795,1.72445515907e-7
9QQhsFGXe,LOKA,League of Kingdoms Arena,#49bcd7,https://cdn.coinranking.com/3OeAdtNzI/17145.png,29259347,0.20366656495694457,1655096451,1,-1.32,431,"['0.2054022545636999', '0.20704827419318375', '0.20733644428999215', '0.2094284229725004', '0.20840956288025914', '0.20997344654960987', '0.20676101950737746', '0.20232891096164304', '0.2035341751951165', '0.20490264305095449', '0.20634523924223935', '0.2059811756303321', '0.2060043294618297', '0.2069407858466811', '0.20839773052482796', '0.20715325361353995', '0.207629600089285', '0.20686687609036195', '0.205574327159187', '0.20433213664516572', '0.20435715320326783', '0.20659227367401556', '0.2049412421358575', '0.20287098463932932']",False,https://coinranking.com/coin/9QQhsFGXe+leagueofkingdomsarena-loka,4935315,0.000005960546404192
u2y3fWFW8,AQT,Alpha Quark Token,#94421c,https://cdn.coinranking.com/K_hBd04OP/7460.png,29125471,1.0952766011853607,1627963828,1,0.43,432,"['1.088407340099674', '1.083094172238765', '1.08622508896726', '1.0835273708777118', '1.1132020483702387', '1.1029908805356008', '1.0977512140511974', '1.1013989573984437', '1.1045974953318454', '1.102458589949988', '1.104661424553099', '1.110065957052255', '1.10996610459118', '1.1247896367613148', '1.1260149615956112', '1.1160893694494944', '1.1067936799005835', '1.1035983226775927', '1.1061640216863848', '1.1034439168492625', '1.1038214739672172', '1.1034262109134327', '1.0927878702877794', '1.0891280774835452']",False,https://coinranking.com/coin/u2y3fWFW8+alphaquarktoken-aqt,9371436,0.000032054583962619
mFSwkjYWd,FRONT,Frontier Token,#291a18,https://cdn.coinranking.com/DclofcgUs/FRONT-FrontierToken.png,29068967,0.2906896650889648,1603875032,1,-0.59,433,"['0.2911416748849972', '0.2937189182928963', '0.2946732947021986', '0.29762293979456206', '0.2967777961646181', '0.29822719942799664', '0.29255831562099704', '0.2866738607922198', '0.2880581017811581', '0.28639278986136874', '0.28831330855115833', '0.2871383666083758', '0.28368847560128957', '0.28613911622546406', '0.28840650142520385', '0.2890805579459124', '0.2896960221301582', '0.2899980825111097', '0.2887312210912354', '0.28987540183779575', '0.2918826230291823', '0.2992134842505863', '0.2962891759276198', '0.28904347371424105']",False,https://coinranking.com/coin/mFSwkjYWd+frontiertoken-front,26418293,0.000008507381849092
AIuiShNk7,TLM,Alien Worlds,#000000,https://cdn.coinranking.com/xkfvhV1eb/9119.png,28971275,0.011093782294908395,1626852255,1,2.63,434,"['0.010799250354324498', '0.010885088775171562', '0.010977265510392712', '0.011148147773060252', '0.011062485821252488', '0.010981607090260841', '0.010819598201526236', '0.010681077621451587', '0.010749090393078075', '0.010685494811164159', '0.01074826265054839', '0.010753616905905195', '0.010723975030937164', '0.010804482272031273', '0.01081244779595621', '0.01078060846633612', '0.01089502229096169', '0.010832254482229202', '0.010767406716495868', '0.010790479839159034', '0.011260044226338797', '0.011320485995019024', '0.011116831996937082', '0.011037944251264128']",False,https://coinranking.com/coin/AIuiShNk7+alienworlds-tlm,10385532,3.24672850356e-7
N5u-DrDeo8tUJ,BTS,Bitshares,#35baeb,https://cdn.coinranking.com/B1TCoS_O-/bts.svg,28920237,0.010670902506718215,1422230400,1,5.82,435,"['0.010091995978301087', '0.010135858423180872', '0.010146249552355907', '0.01015741473786602', '0.010037017418301167', '0.010048862515433231', '0.010007516022885974', '0.009923934540524473', '0.009972702907933773', '0.010003475888958486', '0.010001259852269769', '0.010002271540459556', '0.009985583666010508', '0.009995270975140934', '0.010025657411132849', '0.010058214362653655', '0.01009052847225038', '0.010097280557207124', '0.010165145131551347', '0.010165071430316166', '0.01014217965045486', '0.010236621744883653', '0.010522104210210171', '0.010539777160338791']",False,https://coinranking.com/coin/N5u-DrDeo8tUJ+bitshares-bts,3356099,3.12296765939e-7
Th7joXDkesUfn,REN,Ren,#000000,https://cdn.coinranking.com/QMZoSIiJJ/REN[1].svg,28905018,0.048047945189877934,1519257600,1,-0.34,436,"['0.04811948827200952', '0.048161211494054904', '0.04822443043236426', '0.04988293368525996', '0.04975625444324366', '0.04939231960012402', '0.048767642936345494', '0.04778267721450245', '0.04790982848683247', '0.047753558203157784', '0.04800538548827677', '0.04782158895655279', '0.047511214719465185', '0.04793766232936305', '0.047978001272675756', '0.04806693285122389', '0.04890471340402861', '0.04846381272143759', '0.04814855294371006', '0.04837864810913654', '0.048636482046815956', '0.04872815516230635', '0.04822231068277572', '0.04766215341197223']",False,https://coinranking.com/coin/Th7joXDkesUfn+ren-ren,28767271,0.000001406180768998
BpsbnmV3Bhq9,LTO,LTO Network,#804bc9,https://cdn.coinranking.com/BPTyoi8Z0/lto-network.svg,28756907,0.06081334382323038,1550497980,1,-2.06,437,"['0.06234009231323965', '0.06246174933034695', '0.06243405903787028', '0.0625904481213688', '0.0620893169242437', '0.061980216897798285', '0.06186806964370797', '0.06131752104020085', '0.06105153904488022', '0.06077410639209027', '0.06111029116267057', '0.06098955145501344', '0.06062194041835594', '0.06104384122565128', '0.06134212153960815', '0.0614647261797778', '0.0622119534564196', '0.062149140060646244', '0.06166953740108252', '0.061374099996869394', '0.06143658255283927', '0.06140263389063138', '0.06102224421072087', '0.060601819766909246']",False,https://coinranking.com/coin/BpsbnmV3Bhq9+ltonetwork-lto,3298154,0.000001779775477281
