id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
H000114,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000114.,Lee,H.,Hamilton,,1931-04-20,M,D,,,,,404996,,,10732,,,,,,,False,,,,30,1122,1,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:in/cd:9,,,,IN,9,False,1809,0.09,85.52,13.75
H000151,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000151.,Melton,D.,Hancock,,1929-09-14,M,R,,,,,405033,,,15608,,,,,,,False,,,,6,1122,18,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mo/cd:7,,,,MO,7,False,2907,1.6,88.63,10.62
H000172,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000172.,James,V.,Hansen,,1932-08-14,M,R,,,,,400552,,,14829,,,,,,,False,,,,14,1122,31,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ut/cd:1,,,,UT,1,False,4901,2.76,90.33,8.91
H000213,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000213.,Jane,,Harman,,1945-06-28,F,D,,,,,400166,16717,,29318,,/m/023v__,,,,,False,,,,2,1122,66,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:36,,,,CA,36,False,0636,5.88,88.95,10.26
H000323,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000323.,J. Dennis,,Hastert,,1942-01-02,M,R,,,,,400169,,,15416,,,,,,,False,,,,8,1122,28,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:il/cd:14,,,,IL,14,False,1714,2.5,93.11,6.23
H000324,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000324.,Alcee,L.,Hastings,,1936-09-05,M,D,,RepHastingsFL,95696782238,RepAlceeHastings,400170,1858,26798,29337,N00002884,/m/02534d,,https://alceehastings.house.gov,https://alceehastings.house.gov/news/rss.aspx,,False,,,,2,1122,156,0,2021-03-02 02:35:37 -0500,ocd-division/country:us/state:fl/cd:23,,,,FL,23,False,1223,13.9,89.74,9.51
H000390,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000390.,James,A.,Hayes,,1946-12-21,M,D,,,,,405258,,,15417,,,,,,,False,,,,8,1122,89,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:la/cd:7,,,,LA,7,False,2207,7.93,73.0,26.3
H000444,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000444.,Joel,,Hefley,,1935-04-18,M,R,,,,,400174,,,15418,,,,,,,False,,,,8,1122,13,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:co/cd:5,,,,CO,5,False,0805,1.16,88.68,10.66
H000448,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000448.,Bill,,Hefner,,1930-04-11,M,D,,,,,405313,,,14233,,,,,,,False,,,,20,1122,51,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:nc/cd:8,,,,NC,8,False,3708,4.55,91.73,7.6
H000514,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000514.,Paul,B.,Henry,,1942-07-09,M,R,,,,,405377,,,15219,,,,,,,False,,,,10,387,385,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:3,,,,MI,3,False,2603,99.48,0.0,0.0
H000528,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000528.,Wally,,Herger,,1945-05-20,M,R,,,,RepWallyHerger,400176,12557,,15419,,,,,,,False,,,,8,1122,41,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:2,,,,CA,2,False,0602,3.65,90.99,8.25
H000621,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000621.,Earl,F.,Hilliard,,1942-04-09,M,D,,,,,400502,,,29302,,,,,,,False,,,,2,1122,104,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:al/cd:7,,,,AL,7,False,0107,9.27,88.25,11.04
H000627,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000627.,Maurice,D.,Hinchey,,1938-10-27,M,D,,mauricehinchey,,,400178,26164,,29380,,,,,,,False,,,,2,1122,47,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:26,,,,NY,26,False,3626,4.19,92.98,6.35
H000652,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000652.,Peter,D.,Hoagland,,1941-11-17,M,D,,,,,405507,,,15609,,,,,,,False,,,,6,1122,17,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ne/cd:2,,,,NE,2,False,3102,1.52,87.55,11.7
H000666,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000666.,David,Lee,Hobson,,1936-10-17,M,R,,,,,400180,,,15819,,,,,,,False,,,,4,1122,1,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:oh/cd:7,,,,OH,7,False,3907,0.09,86.59,12.67
H000670,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000670.,George,J.,Hochbrueckner,,1938-09-20,M,D,,,,,405524,,,15420,,,,,,,False,,,,8,1122,24,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:1,,,,NY,1,False,3601,2.14,92.56,6.69
H000676,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000676.,Peter,,Hoekstra,,1953-10-30,M,R,,petehoekstra,,HoekstraPress,400182,26490,,29361,,/m/02d43z,,,,,False,,,,2,1122,5,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:2,,,,MI,2,False,2602,0.45,88.39,10.86
H000707,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000707.,Martin,R.,Hoke,,1952-05-18,M,R,,,,,405560,,,29388,,,,,,,False,,,,2,1122,57,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:oh/cd:10,,,,OH,10,False,3910,5.08,85.71,13.61
H000712,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000712.,Tim,,Holden,,1957-03-05,M,D,,RepTimHolden,,,400183,29611,,29396,,/m/02608m,,,,,False,,,,2,1122,10,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:pa/cd:6,,,,PA,6,False,4206,0.89,83.36,15.99
H000789,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000789.,Stephen,,Horn,,1931-05-31,M,R,,,,,400506,,,29320,,,,,,,False,,,,2,1122,38,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:38,,,,CA,38,False,0638,3.39,76.92,22.32
H000814,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000814.,Amory,,Houghton,,1926-08-07,M,R,,,,,400188,,,15422,,,,,,,False,,,,8,1122,61,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:31,,,,NY,31,False,3631,5.44,73.73,25.49
H000874,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000874.,Steny,H.,Hoyer,,1939-06-14,M,D,,LeaderHoyer,WhipHoyer,LeaderHoyer,400189,1919,26890,14873,N00001821,/m/025k5p,,https://hoyer.house.gov,,,False,,,,14,1122,27,0,2021-03-02 02:35:38 -0500,ocd-division/country:us/state:md/cd:5,,,,MD,5,False,2405,2.41,91.5,7.74
H000912,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000912.,Michael,,Huffington,,1947-09-03,M,R,,,,,405758,,,29314,,,,,,,False,,,,2,1122,84,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:22,,,,CA,22,False,0622,7.49,86.51,12.69
H000930,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000930.,William,J.,Hughes,,1932-10-17,M,D,,,,,405775,,,14238,,,,,,,False,,,,20,1122,10,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:nj/cd:2,,,,NJ,2,False,3402,0.89,91.07,8.19
H000981,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000981.,Duncan,L.,Hunter,,1948-05-31,M,R,,,,,400191,,,14835,,,,,,,False,,,,14,1122,71,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:52,,,,CA,52,False,0652,6.33,89.26,9.95
H001015,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001015.,Tim,,Hutchinson,,1949-08-11,M,R,,,,,300151,,,29306,,,,,,,False,,,,2,1122,15,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ar/cd:3,,,,AR,3,False,0503,1.34,91.95,7.3
H001018,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001018.,Earl,Dewitt,Hutto,,1926-05-12,M,D,,,,,405855,,,14636,,,,,,,False,,,,16,1122,46,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:1,,,,FL,1,False,1201,4.1,69.13,30.19
H001022,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001022.,Henry,John,Hyde,,1924-04-18,M,R,,,,,400192,,,14239,,,,,,,False,,,,20,1122,30,8,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:il/cd:6,,,,IL,6,False,1706,2.67,86.41,12.83
I000023,Representative,Rep.,https://api.propublica.org/congress/v1/members/I000023.,Bob,,Inglis,,1959-10-11,M,R,,bobinglis,,CongressmanInglis,400649,26441,,39300,,/m/04dvtm,,,,,False,,,,2,1122,18,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:sc/cd:4,,,,SC,4,False,4504,1.6,83.65,15.6
I000024,Representative,Rep.,https://api.propublica.org/congress/v1/members/I000024.,James,M.,Inhofe,,1934-11-17,M,R,,InhofePress,jiminhofe,jiminhofepressoffice,300055,5619,27027,15424,N00005582,/m/021kpl,,https://www.inhofe.senate.gov,,,False,,,,8,1120,89,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ok/cd:1,,,,OK,1,False,4001,7.95,93.67,5.62
I000026,Representative,Rep.,https://api.propublica.org/congress/v1/members/I000026.,Jay,,Inslee,,1951-02-09,M,D,,JayInslee,,jayinslee,400193,26139,,39311,,/m/025bdx,,,,,False,,,,2,1122,9,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wa/cd:4,,,,WA,4,False,5304,0.8,87.83,11.43
I000047,Representative,Rep.,https://api.propublica.org/congress/v1/members/I000047.,Ernest,J.,Istook,,1950-02-11,M,R,,,,,400197,,,29392,,,,,,,False,,,,2,1122,51,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ok/cd:5,,,,OK,5,False,4005,4.55,91.78,7.45
J000033,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000033.,Andrew,,Jacobs,Jr.,1932-02-24,M,D,,,,,405939,,,10742,,,,,,,False,,,,28,1122,16,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:in/cd:10,,,,IN,10,False,1810,1.43,65.98,33.27
J000070,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000070.,William,J.,Jefferson,,1947-03-14,M,D,,,,,400201,,,15821,,,,,,,False,,,,4,1122,84,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:la/cd:2,,,,LA,2,False,2202,7.49,92.83,6.47
J000120,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000120.,Don,,Johnson,,1948-01-30,M,D,,,,,406024,,,29343,,,,,,,False,,,,2,1122,18,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ga/cd:10,,,,GA,10,False,1310,1.6,87.83,11.42
J000126,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000126.,Eddie,Bernice,Johnson,,1935-12-03,F,D,,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,400204,23352,27098,39305,N00008122,/m/03tn1w,,https://ebjohnson.house.gov,https://ebjohnson.house.gov/rss.xml,,False,,,,2,1122,18,0,2021-03-02 02:35:40 -0500,ocd-division/country:us/state:tx/cd:30,,,,TX,30,False,4830,1.6,91.28,7.97
J000163,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000163.,Nancy,Lee,Johnson,,1935-01-05,F,R,,,,,400205,,,15027,,,,,,,False,,,,12,1122,35,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ct/cd:6,,,,CT,6,False,0906,3.12,74.1,25.14
J000174,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000174.,Sam,,Johnson,,1930-10-11,M,R,,SamsPressShop,RepSamJohnson,RepSamJohnson,400206,18711,27079,29143,N00008028,/m/02_21s,,https://samjohnson.house.gov,,,False,,,,4,1122,32,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:3,,,,TX,3,False,4803,2.85,89.44,9.8
J000177,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000177.,Tim,,Johnson,,1946-12-28,M,D,,SenJohnsonSD,Senator-Tim-Johnson,senatorjohnson,300058,2545,,15425,,/m/01xwcp,,http://www.johnson.senate.gov,,,False,,,,8,1122,16,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:sd/cd:1,,,,SD,At-Large,True,4600,1.43,89.65,9.7
J000187,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000187.,Harry,A.,Johnston,,1931-12-02,M,D,,,,,406082,,,15611,,,,,,,False,,,,6,1122,70,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:19,,,,FL,19,False,1219,6.24,91.54,7.68
K000008,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000008.,Paul,E.,Kanjorski,,1937-04-02,M,D,,,,CongressmanKanjorski,400210,5974,,15220,,/m/03tv7x,,,,,False,,,,10,1122,4,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:pa/cd:11,,,,PA,11,False,4211,0.36,87.05,12.21
K000009,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000009.,Marcy,,Kaptur,,1946-06-17,F,D,,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,400211,1458,27016,15029,N00003522,/m/039s3l,,https://kaptur.house.gov,https://kaptur.house.gov/rss.xml,,False,,,,12,1122,65,1,2021-03-02 02:35:40 -0500,ocd-division/country:us/state:oh/cd:9,,,,OH,9,False,3909,5.79,88.43,10.88
K000016,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000016.,John,R.,Kasich,,1952-05-13,M,R,,,,,400590,1620,,15029,,,,,,,False,,,,12,1122,22,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:oh/cd:12,,,,OH,12,False,3912,1.96,84.83,14.42
K000110,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000110.,Joseph,P.,Kennedy,II,1952-09-24,M,D,,,,,406277,,,15426,,,,,,,False,,,,8,1122,48,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ma/cd:8,,,,MA,8,False,2508,4.28,92.31,6.92
K000118,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000118.,Barbara,B.,Kennelly,,1936-07-10,F,D,,,,,406284,,,14877,,,,,,,False,,,,14,1122,11,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ct/cd:1,,,,CT,1,False,0901,0.98,94.04,5.21
K000172,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000172.,Dale,E.,Kildee,,1929-09-16,M,D,,dalekildee,,,400216,6743,,14430,,,,,,,False,,,,18,1122,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:9,,,,MI,9,False,2609,0.0,91.34,7.93
K000181,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000181.,Jay,,Kim,,1939-03-27,M,R,,,,,406343,,,29322,,,,,,,False,,,,2,1122,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:41,,,,CA,41,False,0641,0.0,93.07,6.19
K000210,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000210.,Peter,T.,King,,1944-04-05,M,R,,RepPeteKing,,RepPeterKing,400219,26487,26968,29375,N00001193,/m/03tk4w,,https://peteking.house.gov,https://peteking.house.gov/rss.xml,,False,,,,2,1122,8,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:3,,,,NY,3,False,3603,0.71,90.23,9.02
K000220,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000220.,Jack,,Kingston,,1955-04-24,M,R,,JackKingston,JackKingston,jackkingston,400221,26480,,29338,,/m/02553h,,http://kingston.house.gov,,,False,,,,2,1122,23,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ga/cd:1,,,,GA,1,False,1301,2.05,88.58,10.85
K000259,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000259.,Gerald,D.,Kleczka,,1943-11-26,M,D,,,,,400223,,,15085,,,,,,,False,,,,12,1122,36,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wi/cd:4,,,,WI,4,False,5504,3.21,92.5,6.84
K000262,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000262.,Herbert,C.,Klein,,1930-06-24,M,D,,,,,406420,,,29372,,,,,,,False,,,,2,1122,19,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:nj/cd:8,,,,NJ,8,False,3408,1.69,91.85,7.4
K000270,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000270.,Ron,,Klink,,1951-09-23,M,D,,,,,400591,,,29395,,,,,,,False,,,,2,1122,20,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:pa/cd:4,,,,PA,4,False,4204,1.78,84.13,15.12
K000274,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000274.,Scott,L.,Klug,,1953-01-16,M,R,,,,,406431,,,15822,,,,,,,False,,,,4,1122,15,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wi/cd:2,,,,WI,2,False,5502,1.34,79.42,19.83
K000288,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000288.,Joseph,K.,Knollenberg,,1933-11-28,M,R,,,,,400225,,,29365,,,,,,,False,,,,2,1122,13,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:11,,,,MI,11,False,2611,1.16,91.39,7.86
K000306,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000306.,James,T.,Kolbe,,1942-06-28,M,R,,,,,400226,,,15221,,,,,,,False,,,,10,1122,22,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:az/cd:5,,,,AZ,5,False,0405,1.96,85.39,13.85
K000312,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000312.,Michael,J.,Kopetski,,1949-10-27,M,D,,,,,406466,,,15823,,,,,,,False,,,,4,1122,51,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:or/cd:5,,,,OR,5,False,4105,4.55,89.77,9.46
K000328,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000328.,Mike,,Kreidler,,1943-09-28,M,D,,,,,406482,,,39313,,,,,,,False,,,,2,1122,6,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wa/cd:9,,,,WA,9,False,5309,0.53,92.49,6.77
K000352,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000352.,Jon,,Kyl,,1942-04-25,M,R,,senjonkyl,,SenJonKyl,300062,,,15428,,/m/01y0mp,,,,,False,,,,8,1122,32,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:az/cd:4,,,,AZ,4,False,0404,2.85,93.55,5.79
L000556,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000556.,John,J.,LaFalce,,1939-10-06,M,D,,,,,400537,,,14248,,,,,,,False,,,,20,1122,46,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:29,,,,NY,29,False,3629,4.1,89.43,9.89
L000045,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000045.,H. Martin,,Lancaster,,1943-03-24,M,D,,,,,406554,,,15429,,,,,,,False,,,,8,1122,18,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:nc/cd:3,,,,NC,3,False,3703,1.6,83.99,15.26
L000090,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000090.,Tom,,Lantos,,1928-02-01,M,D,,,,,400231,,,14837,,,,,,,False,,,,14,1122,61,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:12,,,,CA,12,False,0612,5.44,93.66,5.66
L000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000096.,Steve,,Largent,,1954-09-28,M,R,,,,,400593,,,29554,,,,,,,False,,,,2,1,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ok/cd:1,,,,OK,1,False,4001,0.0,0.0,100.0
L000098,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000098.,Larry,,LaRocco,,1946-08-25,M,D,,,,,406605,,,15824,,,,,,,False,,,,4,1122,16,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:id/cd:1,,,,ID,1,False,1601,1.43,89.54,9.71
L000119,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000119.,Gregory,H.,Laughlin,,1942-01-21,M,D,,,,,406625,,,15611,,,,,,,False,,,,6,1122,109,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:14,,,,TX,14,False,4814,9.71,80.59,18.79
L000155,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000155.,Rick,,Lazio,,1958-03-13,M,R,,,,,400594,,,29374,,,,,,,False,,,,2,1122,10,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:2,,,,NY,2,False,3602,0.89,81.06,18.19
L000169,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000169.,James,A.,Leach,,1942-10-15,M,R,,,,,400236,,,14432,,,,,,,False,,,,18,1122,53,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ia/cd:1,,,,IA,1,False,1901,4.72,76.94,22.29
L000225,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000225.,Richard,H.,Lehman,,1948-07-20,M,D,,,,,406729,,,15031,,,,,,,False,,,,12,1122,89,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:19,,,,CA,19,False,0619,7.93,88.21,11.19
L000263,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000263.,Sander,M.,Levin,,1931-09-06,M,D,,RepSandyLevin,RepSandyLevin,mi12yes,400238,251,26918,15033,N00003950,/m/02n8p2,,https://levin.house.gov,,,False,,,,12,1122,2,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:12,,,,MI,12,False,2612,0.18,94.74,4.52
L000267,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000267.,David,A.,Levy,,1953-12-18,M,R,,,,,406768,,,29376,,,,,,,False,,,,2,1122,7,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:4,,,,NY,4,False,3604,0.62,91.82,7.43
L000295,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000295.,Thomas,F.,Lewis,,1924-10-26,M,R,,,,,406790,,,15034,,,,,,,False,,,,12,1122,101,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:16,,,,FL,16,False,1216,9.0,92.49,6.8
L000274,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000274.,Jerry,,Lewis,,1934-10-21,M,R,,RepJerryLewis,,,400239,1001646,,14644,,/m/0427y,,,,,False,,,,16,1122,49,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:40,,,,CA,40,False,0640,4.37,83.83,15.39
L000287,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000287.,John,,Lewis,,1940-02-21,M,D,,RepJohnLewis,RepJohnLewis,repjohnlewis,400240,2528,26820,15431,N00002577,/m/02555z,,https://johnlewis.house.gov,,,False,,,,8,1122,21,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ga/cd:5,,,,GA,5,False,1305,1.87,91.17,8.08
L000293,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000293.,Ron,,Lewis,,1946-09-14,M,R,,,,,400241,,,29352,,,,,,,False,,,,2,298,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ky/cd:2,,,,KY,2,False,2102,0.0,92.33,7.32
L000305,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000305.,James,Ross,Lightfoot,,1938-09-27,M,R,,,,,406799,,,15222,,,,,,,False,,,,10,1122,29,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ia/cd:3,,,,IA,3,False,1903,2.58,87.65,11.59
L000035,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000035.,Blanche,,Lincoln,,1960-09-30,F,D,,,,SenatorLincoln,300068,26202,,29305,,/m/01xb1j,,,,,False,,,,2,1122,19,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ar/cd:1,,,,AR,1,False,0501,1.69,86.82,12.43
L000321,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000321.,John,,Linder,,1942-09-09,M,R,,,,linderje,400242,26393,,29341,,/m/02557f,,,,,False,,,,2,1122,9,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ga/cd:4,,,,GA,4,False,1304,0.8,93.48,5.78
L000342,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000342.,William,O.,Lipinski,,1937-12-22,M,D,,,,,400243,,,15035,,,,,,,False,,,,12,1122,56,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:il/cd:3,,,,IL,3,False,1703,4.99,82.52,16.7
L000371,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000371.,Bob,,Livingston,,1943-04-30,M,R,,,,,406863,,,14469,,,,,,,False,,,,18,1122,55,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:la/cd:1,,,,LA,1,False,2201,4.9,86.8,12.43
L000381,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000381.,Marilyn,Laird,Lloyd,,1929-01-03,F,D,,,,,406873,,,14251,,,,,,,False,,,,20,1122,104,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tn/cd:3,,,,TN,3,False,4703,9.27,82.76,16.73
L000420,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000420.,Jill,Lynette,Long Thompson,,1952-07-15,F,D,,,,,406920,,,15631,,,,,,,False,,,,6,1122,14,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:in/cd:4,,,,IN,4,False,1804,1.25,89.73,9.52
L000480,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000480.,Nita,M.,Lowey,,1937-07-05,F,D,,NitaLowey,RepLowey,nitalowey,400246,6110,26982,15612,N00001024,/m/03tv8l,,https://lowey.house.gov,https://lowey.house.gov/rss.xml,,False,,,,6,1122,27,0,2019-11-18 02:30:18 -0500,ocd-division/country:us/state:ny/cd:18,,,,NY,18,False,3618,2.41,93.67,5.67
L000491,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000491.,Frank,D.,Lucas,,1960-01-06,M,R,,RepFrankLucas,RepFrankLucas,RepFrankLucas,400247,35692,27032,29393,N00005559,/m/033tnk,,https://lucas.house.gov,https://lucas.house.gov/rss.xml,,False,,,,2,336,1,0,2021-03-02 02:35:44 -0500,ocd-division/country:us/state:ok/cd:6,,,,OK,6,False,4006,0.3,93.52,6.17
M000015,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000015.,Ronald,K.,Machtley,,1948-07-13,M,R,,,,,407044,,,15615,,,,,,,False,,,,6,1122,101,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ri/cd:1,,,,RI,1,False,4401,9.0,79.25,20.04
